Memory Length,500,
Trigger Level,2.000E-01,
Source,CH1,
Vertical Units,V,
Vertical Scale,2.000E+00,
Vertical Position,0.000E+00,
Horizontal Units,s,
Horizontal Scale,2.500E-05,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
Sampling Period,1.000E-06,
Firmware,V1.09,
Time,08-Jul-17  1:26,
Waveform Data,
82,
80,
81,
80,
77,
76,
74,
70,
67,
64,
61,
56,
54,
47,
45,
40,
35,
30,
27,
20,
16,
12,
7,
2,
-1,
-6,
-10,
-15,
-21,
-23,
-30,
-33,
-38,
-41,
-46,
-50,
-54,
-58,
-61,
-64,
-66,
-70,
-72,
-75,
-77,
-78,
-77,
-78,
-78,
-78,
-76,
-75,
-73,
-69,
-68,
-63,
-61,
-57,
-54,
-50,
-44,
-38,
-33,
-28,
-22,
-19,
-13,
-6,
-2,
5,
9,
15,
19,
26,
31,
37,
43,
47,
51,
54,
57,
62,
65,
69,
73,
75,
79,
81,
83,
80,
82,
81,
79,
81,
79,
77,
74,
72,
68,
65,
62,
59,
53,
50,
47,
42,
37,
34,
29,
24,
19,
14,
10,
3,
-2,
-4,
-8,
-14,
-18,
-23,
-27,
-32,
-35,
-38,
-45,
-49,
-53,
-56,
-58,
-63,
-64,
-68,
-71,
-74,
-75,
-76,
-77,
-78,
-79,
-78,
-78,
-77,
-72,
-70,
-68,
-66,
-63,
-59,
-56,
-51,
-46,
-41,
-37,
-30,
-25,
-20,
-16,
-10,
-5,
1,
6,
13,
18,
23,
28,
36,
40,
45,
47,
51,
56,
61,
63,
65,
71,
73,
77,
81,
81,
83,
82,
82,
80,
81,
79,
79,
76,
73,
69,
67,
63,
60,
55,
53,
48,
43,
39,
34,
30,
25,
21,
15,
12,
7,
1,
-2,
-7,
-13,
-16,
-20,
-24,
-31,
-32,
-38,
-43,
-45,
-50,
-54,
-58,
-62,
-65,
-68,
-70,
-72,
-75,
-77,
-77,
-79,
-78,
-78,
-79,
-78,
-75,
-73,
-70,
-66,
-65,
-60,
-58,
-52,
-49,
-44,
-37,
-34,
-28,
-24,
-17,
-12,
-6,
-2,
5,
9,
17,
20,
26,
33,
38,
41,
47,
50,
53,
59,
62,
64,
69,
73,
75,
78,
80,
82,
82,
82,
81,
81,
79,
79,
75,
73,
72,
68,
64,
62,
58,
55,
51,
46,
42,
38,
33,
27,
22,
17,
14,
10,
5,
0,
-5,
-10,
-14,
-19,
-23,
-26,
-32,
-35,
-41,
-45,
-49,
-52,
-55,
-61,
-64,
-66,
-68,
-71,
-74,
-75,
-77,
-77,
-78,
-78,
-76,
-76,
-77,
-73,
-69,
-69,
-66,
-62,
-59,
-55,
-51,
-46,
-39,
-35,
-30,
-26,
-20,
-14,
-8,
-3,
1,
6,
13,
16,
25,
30,
34,
41,
44,
49,
52,
56,
61,
62,
67,
71,
74,
78,
80,
82,
82,
82,
83,
80,
80,
78,
77,
74,
72,
69,
67,
63,
59,
56,
53,
46,
43,
39,
35,
31,
24,
21,
15,
12,
7,
1,
-3,
-8,
-12,
-17,
-22,
-25,
-30,
-34,
-39,
-44,
-47,
-51,
-55,
-59,
-63,
-65,
-69,
-70,
-73,
-75,
-78,
-78,
-77,
-77,
-78,
-76,
-77,
-74,
-75,
-70,
-67,
-64,
-59,
-55,
-52,
-49,
-43,
-39,
-33,
-27,
-23,
-18,
-13,
-6,
-2,
5,
10,
16,
21,
27,
32,
38,
44,
46,
50,
55,
57,
61,
66,
69,
72,
75,
79,
82,
83,
81,
81,
82,
81,
79,
78,
77,
74,
71,
67,
64,
61,
57,
53,
51,
46,
42,
35,
32,
28,
22,
17,
14,
8,
4,
-2,
-5,
-11,
-14,
-19,
-24,
-28,
-32,
-35,
-40,
-45,
-49,
-54,
-57,
-61,
-64,
-66,
-70,
-72,
-75,
-75,
-78,
-79,
-79,
