Memory Length,500,
Trigger Level,2.000E-01,
Source,CH2,
Vertical Units,V,
Vertical Scale,2.000E+00,
Vertical Position,0.000E+00,
Horizontal Units,s,
Horizontal Scale,2.500E-05,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
Sampling Period,1.000E-06,
Firmware,V1.09,
Time,08-Jul-17  1:31,
Waveform Data,
26,
32,
36,
42,
45,
50,
54,
58,
63,
66,
69,
74,
74,
77,
78,
80,
82,
83,
84,
82,
83,
83,
83,
81,
81,
79,
78,
76,
74,
71,
69,
66,
61,
58,
55,
51,
47,
44,
39,
36,
28,
24,
19,
13,
9,
4,
-1,
-5,
-10,
-14,
-18,
-25,
-28,
-36,
-40,
-44,
-48,
-52,
-56,
-60,
-62,
-68,
-70,
-72,
-76,
-78,
-79,
-80,
-80,
-82,
-84,
-84,
-83,
-82,
-82,
-81,
-80,
-80,
-76,
-75,
-70,
-69,
-66,
-62,
-60,
-56,
-53,
-49,
-43,
-39,
-36,
-31,
-24,
-20,
-18,
-11,
-6,
-1,
4,
8,
14,
18,
22,
29,
34,
38,
44,
48,
52,
56,
61,
64,
68,
71,
73,
76,
77,
82,
80,
84,
84,
83,
84,
84,
84,
82,
82,
81,
80,
78,
76,
73,
70,
68,
64,
61,
57,
53,
50,
44,
40,
36,
31,
25,
22,
17,
12,
6,
2,
-2,
-7,
-12,
-16,
-21,
-28,
-32,
-38,
-43,
-48,
-50,
-55,
-57,
-62,
-65,
-69,
-71,
-74,
-78,
-77,
-81,
-82,
-82,
-83,
-83,
-83,
-83,
-83,
-82,
-80,
-80,
-77,
-75,
-74,
-70,
-68,
-66,
-60,
-58,
-54,
-51,
-47,
-42,
-39,
-32,
-27,
-23,
-19,
-13,
-8,
-3,
0,
6,
12,
15,
21,
29,
32,
36,
43,
46,
52,
54,
60,
63,
68,
71,
74,
76,
78,
79,
82,
82,
83,
85,
85,
84,
84,
86,
84,
80,
80,
80,
77,
75,
71,
69,
66,
64,
58,
53,
52,
46,
44,
36,
34,
28,
25,
18,
13,
10,
4,
0,
-6,
-12,
-16,
-21,
-24,
-30,
-36,
-41,
-44,
-50,
-52,
-58,
-62,
-64,
-67,
-70,
-74,
-77,
-78,
-81,
-82,
-81,
-84,
-83,
-85,
-85,
-84,
-84,
-82,
-80,
-79,
-77,
-75,
-72,
-68,
-66,
-62,
-61,
-56,
-52,
-48,
-44,
-38,
-36,
-30,
-27,
-20,
-16,
-12,
-6,
0,
3,
8,
15,
18,
24,
28,
36,
40,
45,
49,
52,
57,
62,
66,
68,
71,
73,
78,
80,
82,
81,
83,
84,
86,
85,
82,
84,
84,
82,
80,
80,
78,
76,
72,
71,
66,
63,
60,
56,
52,
47,
44,
39,
35,
30,
25,
20,
16,
11,
6,
1,
-3,
-10,
-15,
-18,
-24,
-28,
-35,
-38,
-44,
-48,
-52,
-56,
-60,
-64,
-66,
-70,
-73,
-76,
-77,
-79,
-80,
-83,
-83,
-84,
-84,
-84,
-83,
-83,
-82,
-81,
-80,
-78,
-76,
-72,
-72,
-67,
-64,
-61,
-56,
-53,
-49,
-44,
-40,
-37,
-32,
-27,
-22,
-18,
-13,
-8,
-3,
2,
6,
12,
17,
21,
29,
32,
38,
44,
48,
52,
56,
61,
64,
68,
71,
76,
77,
79,
80,
84,
82,
85,
84,
84,
85,
83,
83,
83,
82,
81,
78,
76,
74,
72,
68,
64,
59,
59,
54,
50,
46,
42,
35,
32,
27,
22,
17,
12,
8,
3,
-2,
-8,
-12,
-16,
-22,
-25,
-32,
-37,
-41,
-45,
-50,
-55,
-60,
-62,
-66,
-68,
-70,
-74,
-77,
-78,
-81,
-82,
-84,
-83,
-83,
-85,
-84,
-82,
-82,
-82,
-79,
-77,
-76,
-73,
-72,
-68,
-65,
-62,
-59,
-56,
-51,
-48,
-43,
-38,
