Memory Length,500,
Trigger Level,2.000E-01,
Source,CH1,
Vertical Units,V,
Vertical Scale,2.000E+00,
Vertical Position,0.000E+00,
Horizontal Units,s,
Horizontal Scale,2.500E-05,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
Sampling Period,1.000E-06,
Firmware,V1.09,
Time,08-Jul-17  1:41,
Waveform Data,
51,
57,
59,
63,
66,
71,
74,
77,
79,
82,
84,
85,
87,
87,
88,
89,
88,
88,
86,
87,
86,
85,
82,
79,
78,
76,
73,
69,
66,
62,
57,
54,
49,
46,
40,
34,
32,
25,
19,
14,
10,
4,
-1,
-3,
-4,
1,
4,
11,
14,
21,
28,
34,
40,
45,
49,
56,
58,
63,
65,
70,
73,
78,
79,
83,
83,
85,
85,
86,
87,
88,
88,
86,
84,
85,
83,
83,
79,
75,
75,
73,
68,
66,
62,
58,
54,
50,
46,
43,
38,
34,
27,
23,
19,
14,
12,
10,
17,
21,
28,
34,
39,
43,
49,
53,
57,
61,
66,
68,
73,
77,
79,
79,
83,
85,
85,
86,
87,
88,
89,
88,
88,
89,
87,
85,
83,
82,
80,
75,
74,
71,
67,
64,
60,
56,
51,
48,
43,
39,
32,
27,
23,
17,
13,
6,
2,
-3,
-5,
-2,
3,
6,
13,
18,
24,
31,
36,
43,
47,
53,
57,
62,
64,
68,
71,
76,
78,
80,
80,
83,
84,
87,
87,
89,
88,
88,
87,
86,
84,
81,
79,
78,
75,
73,
70,
67,
64,
59,
57,
52,
47,
44,
42,
34,
30,
25,
21,
16,
13,
10,
15,
17,
26,
31,
36,
41,
47,
51,
55,
60,
63,
67,
70,
74,
78,
79,
81,
84,
85,
88,
89,
88,
88,
88,
88,
87,
87,
86,
84,
83,
81,
78,
76,
73,
69,
64,
61,
57,
53,
49,
46,
39,
35,
31,
27,
20,
15,
9,
6,
-2,
-4,
-5,
0,
5,
10,
14,
21,
28,
34,
40,
45,
51,
55,
59,
63,
67,
70,
73,
75,
78,
80,
83,
83,
85,
87,
87,
87,
86,
86,
87,
85,
81,
80,
79,
76,
74,
71,
69,
65,
61,
57,
52,
49,
45,
43,
37,
34,
27,
23,
19,
14,
11,
11,
17,
24,
29,
34,
40,
43,
49,
53,
57,
62,
66,
69,
73,
75,
80,
80,
83,
83,
87,
88,
87,
88,
87,
88,
88,
88,
85,
86,
83,
81,
80,
77,
73,
71,
67,
65,
61,
55,
51,
46,
43,
36,
33,
28,
23,
18,
10,
7,
2,
-1,
-4,
-2,
2,
8,
13,
18,
24,
32,
36,
41,
49,
53,
58,
61,
64,
69,
72,
75,
77,
81,
82,
83,
84,
85,
85,
85,
87,
87,
87,
85,
83,
82,
81,
79,
77,
74,
71,
66,
63,
59,
56,
51,
47,
43,
39,
35,
29,
24,
19,
14,
12,
10,
14,
19,
24,
32,
36,
42,
47,
50,
57,
59,
65,
67,
70,
73,
78,
79,
83,
85,
86,
86,
88,
87,
88,
88,
87,
87,
87,
85,
84,
83,
81,
78,
75,
73,
70,
64,
62,
57,
54,
49,
45,
40,
36,
30,
24,
19,
15,
9,
4,
-1,
-5,
-4,
0,
4,
9,
16,
19,
29,
34,
39,
44,
51,
53,
58,
63,
69,
71,
75,
77,
79,
81,
83,
84,
85,
88,
88,
87,
88,
87,
84,
84,
82,
80,
79,
76,
75,
72,
67,
65,
61,
58,
55,
50,
45,
42,
37,
32,
