99
 1.418237e+02 2.371994e+01 3999999
 1.464327e+02 2.229705e+01 3506679
 1.506399e+02 2.084777e+01 3074200
 1.533802e+02 1.939301e+01 2695059
 1.555587e+02 1.847344e+01 2362677
 1.572469e+02 1.740839e+01 2071288
 1.578673e+02 1.652265e+01 1815836
 1.590358e+02 1.539081e+01 1591889
 1.596358e+02 1.464349e+01 1395561
 1.597312e+02 1.356306e+01 1223446
 1.608588e+02 1.277850e+01 1072559
 1.609461e+02 1.162815e+01 9.402803e+05
 1.615336e+02 1.085800e+01 8.243154e+05
 1.621127e+02 1.018423e+01 7.226526e+05
 1.626991e+02 9.361098e+00 6.335278e+05
 1.627471e+02 8.486708e+00 5.553948e+05
 1.632977e+02 8.248162e+00 4.868979e+05
 1.633353e+02 7.467076e+00 4.268488e+05
 1.638874e+02 7.198878e+00 3.742055e+05
 1.644412e+02 6.918390e+00 3.280547e+05
 1.644490e+02 6.731125e+00 2.875957e+05
 1.649994e+02 6.557399e+00 2.521264e+05
 1.650025e+02 6.480969e+00 2.210317e+05
 1.655502e+02 6.419471e+00 1.937718e+05
 1.655536e+02 6.331147e+00 1.698740e+05
 1.666466e+02 6.407106e+00 1.489234e+05
 1.666454e+02 6.437015e+00 1.305567e+05
 1.671943e+02 6.484560e+00 1.144551e+05
 1.671884e+02 6.635851e+00 1.003393e+05
 1.671876e+02 6.656067e+00 8.796448e+04
 1.682867e+02 6.846976e+00 7.711582e+04
 1.688306e+02 7.144252e+00 6.760513e+04
 1.688131e+02 7.546461e+00 5.926735e+04
 1.693577e+02 7.843256e+00 5.195790e+04
 1.693323e+02 8.373404e+00 4.554994e+04
 1.704380e+02 8.699567e+00 3.993228e+04
 1.709864e+02 8.998802e+00 3.500739e+04
 1.715142e+02 9.693548e+00 3.068997e+04
 1.726089e+02 1.042603e+01 2.690496e+04
 1.725841e+02 1.082877e+01 2.358673e+04
 1.736990e+02 1.130499e+01 2.067781e+04
 1.742084e+02 1.228212e+01 1.812759e+04
 1.747244e+02 1.313067e+01 1.589194e+04
 1.758270e+02 1.389522e+01 1.393196e+04
 1.763522e+02 1.462044e+01 1.221371e+04
 1.774240e+02 1.580864e+01 1.070738e+04
 1.785214e+02 1.673716e+01 9.386871e+03
 1.796082e+02 1.781438e+01 8.229168e+03
 1.806523e+02 1.932007e+01 7.214241e+03
 1.817548e+02 2.028599e+01 6.324503e+03
 1.828108e+02 2.168391e+01 5.544514e+03
 1.844706e+02 2.317443e+01 4.860683e+03
 1.861175e+02 2.483388e+01 4.261205e+03
 1.877679e+02 2.652241e+01 3.735708e+03
 1.887986e+02 2.814746e+01 3.274951e+03
 1.910782e+02 2.998797e+01 2.871067e+03
 1.926395e+02 3.235682e+01 2.516960e+03
 1.949109e+02 3.443225e+01 2.206550e+03
 1.965182e+02 3.658496e+01 1.934413e+03
 1.988048e+02 3.874932e+01 1.695838e+03
 2.009765e+02 4.157861e+01 1.486712e+03
 2.032457e+02 4.400295e+01 1.303340e+03
 2.060926e+02 4.710817e+01 1.142561e+03
 2.090273e+02 4.997739e+01 1.001693e+03
 2.120218e+02 5.276127e+01 8.781133e+02
 2.147818e+02 5.660821e+01 7.697948e+02
 2.183903e+02 6.025492e+01 6.748894e+02
 2.219294e+02 6.435691e+01 5.916683e+02
 2.264905e+02 6.794579e+01 5.186413e+02
 2.307358e+02 7.290096e+01 4.546755e+02
 2.344706e+02 7.705890e+01 3.986384e+02
 2.388914e+02 8.197825e+01 3.494569e+02
 2.449578e+02 8.764649e+01 3.063560e+02
 2.495523e+02 9.276043e+01 2.685608e+02
 2.557179e+02 9.909150e+01 2.354154e+02
 2.617345e+02 1.063027e+02 2.063834e+02
 2.682462e+02 1.128017e+02 1.809283e+02
 2.747795e+02 1.197890e+02 1.586327e+02
 2.823435e+02 1.274929e+02 1.390793e+02
 2.899522e+02 1.357785e+02 1.219105e+02
 2.995529e+02 1.456339e+02 1.068877e+02
 3.088484e+02 1.545712e+02 9.365350e+01
 3.194302e+02 1.644895e+02 8.214800e+01
 3.304534e+02 1.746803e+02 7.201360e+01
 3.429377e+02 1.833037e+02 6.313110e+01
 3.570581e+02 1.929691e+02 5.532170e+01
 3.728202e+02 2.040815e+02 4.846610e+01
 3.886412e+02 2.139056e+02 4.250470e+01
 4.062412e+02 2.284892e+02 3.725870e+01
 4.241240e+02 2.415539e+02 3.266840e+01
 4.393560e+02 2.578732e+02 2.861460e+01
 4.569735e+02 2.786854e+02 2.509740e+01
 4.710726e+02 3.003320e+02 2.199750e+01
 4.905304e+02 3.223474e+02 1.925530e+01
 5.096616e+02 3.508181e+02 1.687070e+01
 5.335530e+02 3.788397e+02 1.478420e+01
 5.504570e+02 4.043334e+02 1.299580e+01
 5.813544e+02 4.367162e+02 1.138620e+01
 5.952576e+02 4.667513e+02 9.955528e+00
