# C1    C2   C3     C4      T
204.00 0.00 0.00 0.00 1023.00
207.00 0.00 0.00 0.00 1023.00
206.00 0.00 0.00 0.00 1023.00
201.00 0.00 0.00 0.00 1023.00
198.00 0.00 0.00 0.00 1023.00
197.00 0.00 0.00 0.00 1023.00
198.00 0.00 0.00 0.00 1023.00
195.00 0.00 0.00 0.00 1023.00
204.00 0.00 0.00 0.00 1023.00
215.00 0.00 0.00 0.00 1023.00
225.00 0.00 0.00 0.00 1023.00
227.00 0.00 0.00 0.00 1023.00
235.00 0.00 0.00 0.00 1023.00
243.00 0.00 0.00 0.00 1023.00
241.00 0.00 0.00 0.00 1023.00
242.00 0.00 0.00 0.00 1023.00
243.00 0.00 0.00 0.00 1023.00
246.00 0.00 0.00 0.00 1023.00
249.00 0.00 0.00 0.00 1023.00
237.00 0.00 0.00 0.00 1023.00
247.00 0.00 0.00 0.00 1023.00
262.00 0.00 0.00 0.00 1023.00
248.00 0.00 0.00 0.00 1023.00
249.00 0.00 0.00 0.00 1023.00
243.00 0.00 0.00 0.00 1023.00
243.00 0.00 0.00 0.00 1023.00
239.00 0.00 0.00 0.00 1023.00
242.00 0.00 0.00 0.00 1023.00
244.00 0.00 0.00 0.00 1023.00
241.00 0.00 0.00 0.00 1023.00
244.00 0.00 0.00 0.00 1023.00
240.00 0.00 0.00 0.00 1023.00
247.00 0.00 0.00 0.00 1023.00
244.00 0.00 0.00 0.00 1023.00
239.00 0.00 0.00 0.00 1023.00
232.00 0.00 0.00 0.00 1023.00
246.00 0.00 0.00 0.00 1023.00
249.00 0.00 0.00 0.00 1023.00
245.00 0.00 0.00 0.00 1023.00
249.00 0.00 0.00 0.00 1023.00
239.00 0.00 0.00 0.00 1023.00
238.00 0.00 0.00 0.00 1023.00
250.00 0.00 0.00 0.00 1023.00
245.00 0.00 0.00 0.00 1023.00
248.00 0.00 0.00 0.00 1023.00
250.00 0.00 0.00 0.00 1023.00
250.00 0.00 0.00 0.00 1023.00
250.00 0.00 0.00 0.00 1023.00
269.00 0.00 0.00 0.00 1023.00
250.00 0.00 0.00 0.00 1023.00
243.00 0.00 0.00 0.00 1023.00
240.00 0.00 0.00 0.00 1023.00
236.00 0.00 0.00 0.00 1023.00
229.00 0.00 0.00 0.00 1023.00
221.00 0.00 0.00 0.00 1023.00
214.00 0.00 0.00 0.00 1023.00
209.00 0.00 0.00 0.00 1023.00
11.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
90.00 0.00 0.00 0.00 1023.00
127.00 0.00 0.00 0.00 1023.00
156.00 0.00 0.00 0.00 1023.00
170.00 0.00 0.00 0.00 1023.00
191.00 0.00 0.00 0.00 1023.00
198.00 0.00 0.00 0.00 1023.00
202.00 0.00 0.00 0.00 1023.00
213.00 0.00 0.00 0.00 1023.00
218.00 0.00 0.00 0.00 1023.00
223.00 0.00 0.00 0.00 1023.00
226.00 0.00 0.00 0.00 1023.00
235.00 0.00 0.00 0.00 1023.00
230.00 0.00 0.00 0.00 1023.00
233.00 0.00 0.00 0.00 1023.00
239.00 0.00 0.00 0.00 1023.00
239.00 0.00 0.00 0.00 1023.00
240.00 0.00 0.00 0.00 1023.00
243.00 0.00 0.00 0.00 1023.00
240.00 0.00 0.00 0.00 1023.00
246.00 0.00 0.00 0.00 1023.00
251.00 0.00 0.00 0.00 1023.00
245.00 0.00 0.00 0.00 1023.00
236.00 0.00 0.00 0.00 1023.00
242.00 0.00 0.00 0.00 1023.00
241.00 0.00 0.00 0.00 1023.00
242.00 0.00 0.00 0.00 1023.00
243.00 0.00 0.00 0.00 1023.00
245.00 0.00 0.00 0.00 1023.00
245.00 0.00 0.00 0.00 1023.00
240.00 0.00 0.00 0.00 1023.00
238.00 0.00 0.00 0.00 1023.00
239.00 0.00 0.00 0.00 1023.00
240.00 0.00 0.00 0.00 1023.00
240.00 0.00 0.00 0.00 1023.00
238.00 0.00 0.00 0.00 1023.00
238.00 0.00 0.00 0.00 1023.00
240.00 0.00 0.00 0.00 1023.00
240.00 0.00 0.00 0.00 1023.00
216.00 0.00 0.00 0.00 1023.00
203.00 0.00 0.00 0.00 1023.00
193.00 0.00 0.00 0.00 1023.00
189.00 0.00 0.00 0.00 1023.00
191.00 0.00 0.00 0.00 1023.00
190.00 0.00 0.00 0.00 1023.00
191.00 0.00 0.00 0.00 1023.00
192.00 0.00 0.00 0.00 1023.00
194.00 0.00 0.00 0.00 1023.00
187.00 0.00 0.00 0.00 1023.00
184.00 0.00 0.00 0.00 1023.00
183.00 0.00 0.00 0.00 1023.00
182.00 0.00 0.00 0.00 1023.00
183.00 0.00 0.00 0.00 1023.00
190.00 0.00 0.00 0.00 1023.00
190.00 0.00 0.00 0.00 1023.00
195.00 0.00 0.00 0.00 1023.00
187.00 0.00 0.00 0.00 1023.00
189.00 0.00 0.00 0.00 1023.00
188.00 0.00 0.00 0.00 1023.00
186.00 0.00 0.00 0.00 1023.00
190.00 0.00 0.00 0.00 1023.00
187.00 0.00 0.00 0.00 1023.00
194.00 0.00 0.00 0.00 1023.00
188.00 0.00 0.00 0.00 1023.00
190.00 0.00 0.00 0.00 1023.00
188.00 0.00 0.00 0.00 1023.00
184.00 0.00 0.00 0.00 1023.00
191.00 0.00 0.00 0.00 1023.00
187.00 0.00 0.00 0.00 1023.00
193.00 0.00 0.00 0.00 1023.00
187.00 0.00 0.00 0.00 1023.00
188.00 0.00 0.00 0.00 1023.00
186.00 0.00 0.00 0.00 1023.00
187.00 0.00 0.00 0.00 1023.00
187.00 0.00 0.00 0.00 1023.00
190.00 0.00 0.00 0.00 1023.00
183.00 0.00 0.00 0.00 1023.00
184.00 0.00 0.00 0.00 1023.00
179.00 0.00 0.00 0.00 1023.00
185.00 0.00 0.00 0.00 1023.00
184.00 0.00 0.00 0.00 1023.00
184.00 0.00 0.00 0.00 1023.00
186.00 0.00 0.00 0.00 1023.00
185.00 0.00 0.00 0.00 1023.00
177.00 0.00 0.00 0.00 1023.00
161.00 0.00 0.00 0.00 1023.00
148.00 0.00 0.00 0.00 1023.00
144.00 0.00 0.00 0.00 1023.00
139.00 0.00 0.00 0.00 1023.00
136.00 0.00 0.00 0.00 1023.00
135.00 0.00 0.00 0.00 1023.00
136.00 0.00 0.00 0.00 1023.00
135.00 0.00 0.00 0.00 1023.00
130.00 0.00 0.00 0.00 1023.00
128.00 0.00 0.00 0.00 1023.00
125.00 0.00 0.00 0.00 1023.00
122.00 0.00 0.00 0.00 1023.00
125.00 0.00 0.00 0.00 1023.00
125.00 0.00 0.00 0.00 1023.00
125.00 0.00 0.00 0.00 1023.00
120.00 0.00 0.00 0.00 1023.00
124.00 0.00 0.00 0.00 1023.00
120.00 0.00 0.00 0.00 1023.00
117.00 0.00 0.00 0.00 1023.00
121.00 0.00 0.00 0.00 1023.00
122.00 0.00 0.00 0.00 1023.00
123.00 0.00 0.00 0.00 1023.00
122.00 0.00 0.00 0.00 1023.00
126.00 0.00 0.00 0.00 1023.00
123.00 0.00 0.00 0.00 1023.00
122.00 0.00 0.00 0.00 1023.00
121.00 0.00 0.00 0.00 1023.00
122.00 0.00 0.00 0.00 1023.00
123.00 0.00 0.00 0.00 1023.00
122.00 0.00 0.00 0.00 1023.00
123.00 0.00 0.00 0.00 1023.00
121.00 0.00 0.00 0.00 1023.00
123.00 0.00 0.00 0.00 1023.00
119.00 0.00 0.00 0.00 1023.00
120.00 0.00 0.00 0.00 1023.00
119.00 0.00 0.00 0.00 1023.00
121.00 0.00 0.00 0.00 1023.00
118.00 0.00 0.00 0.00 1023.00
117.00 0.00 0.00 0.00 1023.00
103.00 0.00 0.00 0.00 1023.00
91.00 0.00 0.00 0.00 1023.00
83.00 0.00 0.00 0.00 1023.00
79.00 0.00 0.00 0.00 1023.00
80.00 0.00 0.00 0.00 1023.00
79.00 0.00 0.00 0.00 1023.00
76.00 0.00 0.00 0.00 1023.00
71.00 0.00 0.00 0.00 1023.00
72.00 0.00 0.00 0.00 1023.00
71.00 0.00 0.00 0.00 1023.00
71.00 0.00 0.00 0.00 1023.00
72.00 0.00 0.00 0.00 1023.00
71.00 0.00 0.00 0.00 1023.00
72.00 0.00 0.00 0.00 1023.00
68.00 0.00 0.00 0.00 1023.00
67.00 0.00 0.00 0.00 1023.00
68.00 0.00 0.00 0.00 1023.00
68.00 0.00 0.00 0.00 1023.00
66.00 0.00 0.00 0.00 1023.00
70.00 0.00 0.00 0.00 1023.00
68.00 0.00 0.00 0.00 1023.00
70.00 0.00 0.00 0.00 1023.00
67.00 0.00 0.00 0.00 1023.00
67.00 0.00 0.00 0.00 1023.00
70.00 0.00 0.00 0.00 1023.00
70.00 0.00 0.00 0.00 1023.00
67.00 0.00 0.00 0.00 1023.00
68.00 0.00 0.00 0.00 1023.00
67.00 0.00 0.00 0.00 1023.00
67.00 0.00 0.00 0.00 1023.00
66.00 0.00 0.00 0.00 1023.00
67.00 0.00 0.00 0.00 1023.00
66.00 0.00 0.00 0.00 1023.00
67.00 0.00 0.00 0.00 1023.00
68.00 0.00 0.00 0.00 1023.00
68.00 0.00 0.00 0.00 1023.00
62.00 0.00 0.00 0.00 1023.00
62.00 0.00 0.00 0.00 1023.00
63.00 0.00 0.00 0.00 1023.00
62.00 0.00 0.00 0.00 1023.00
54.00 0.00 0.00 0.00 1023.00
32.00 0.00 0.00 0.00 1023.00
22.00 0.00 0.00 0.00 1023.00
19.00 0.00 0.00 0.00 1023.00
18.00 0.00 0.00 0.00 1023.00
15.00 0.00 0.00 0.00 1023.00
12.00 0.00 0.00 0.00 1023.00
10.00 0.00 0.00 0.00 1023.00
11.00 0.00 0.00 0.00 1023.00
8.00 0.00 0.00 0.00 1023.00
8.00 0.00 0.00 0.00 1023.00
8.00 0.00 0.00 0.00 1023.00
7.00 0.00 0.00 0.00 1023.00
7.00 0.00 0.00 0.00 1023.00
8.00 0.00 0.00 0.00 1023.00
7.00 0.00 0.00 0.00 1023.00
6.00 0.00 0.00 0.00 1023.00
5.00 0.00 0.00 0.00 1023.00
4.00 0.00 0.00 0.00 1023.00
4.00 0.00 0.00 0.00 1023.00
4.00 0.00 0.00 0.00 1023.00
4.00 0.00 0.00 0.00 1023.00
3.00 0.00 0.00 0.00 1023.00
5.00 0.00 0.00 0.00 1023.00
5.00 0.00 0.00 0.00 1023.00
6.00 0.00 0.00 0.00 1023.00
5.00 0.00 0.00 0.00 1023.00
3.00 0.00 0.00 0.00 1023.00
