Memory Length,500,
Trigger Level,2.000E-01,
Source,CH1,
Vertical Units,V,
Vertical Scale,2.000E+00,
Vertical Position,0.000E+00,
Horizontal Units,s,
Horizontal Scale,2.500E-05,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
Sampling Period,1.000E-06,
Firmware,V1.09,
Time,08-Jul-17  1:39,
Waveform Data,
-32,
-37,
-42,
-47,
-51,
-54,
-59,
-63,
-64,
-69,
-73,
-77,
-79,
-81,
-84,
-84,
-86,
-86,
-86,
-86,
-86,
-87,
-87,
-86,
-84,
-83,
-80,
-79,
-77,
-73,
-71,
-67,
-63,
-60,
-54,
-51,
-47,
-42,
-38,
-31,
-26,
-22,
-16,
-11,
-6,
0,
4,
11,
16,
20,
26,
30,
35,
40,
45,
49,
53,
56,
60,
64,
69,
71,
73,
77,
79,
80,
82,
85,
84,
87,
87,
86,
87,
85,
86,
84,
84,
81,
78,
76,
73,
70,
67,
64,
60,
56,
52,
47,
44,
39,
33,
28,
23,
18,
13,
6,
2,
-2,
-8,
-15,
-19,
-24,
-29,
-32,
-39,
-43,
-48,
-54,
-58,
-61,
-65,
-69,
-72,
-73,
-78,
-80,
-82,
-83,
-85,
-86,
-86,
-87,
-86,
-86,
-85,
-85,
-85,
-83,
-83,
-81,
-77,
-75,
-71,
-68,
-66,
-61,
-58,
-52,
-49,
-43,
-40,
-35,
-30,
-24,
-18,
-13,
-9,
-4,
2,
9,
12,
17,
25,
27,
34,
36,
42,
46,
50,
54,
58,
62,
67,
71,
73,
75,
78,
80,
83,
85,
84,
85,
87,
86,
88,
87,
86,
85,
83,
82,
80,
77,
75,
72,
69,
65,
61,
57,
53,
48,
44,
41,
34,
32,
26,
20,
14,
11,
5,
0,
-6,
-11,
-16,
-22,
-27,
-32,
-38,
-43,
-46,
-51,
-55,
-59,
-63,
-68,
-71,
-74,
-76,
-78,
-80,
-83,
-86,
-86,
-85,
-87,
-87,
-87,
-87,
-86,
-85,
-85,
-83,
-80,
-78,
-78,
-73,
-71,
-67,
-62,
-59,
-56,
-51,
-47,
-42,
-37,
-30,
-25,
-21,
-16,
-10,
-6,
-1,
6,
10,
15,
19,
26,
32,
37,
42,
45,
49,
54,
56,
60,
66,
67,
72,
74,
78,
79,
81,
83,
83,
85,
85,
85,
85,
86,
84,
85,
83,
83,
80,
78,
75,
73,
71,
66,
63,
60,
55,
51,
47,
42,
37,
33,
28,
25,
17,
12,
6,
1,
-3,
-10,
-14,
-20,
-24,
-30,
-34,
-39,
-45,
-49,
-53,
-59,
-61,
-66,
-68,
-73,
-76,
-79,
-80,
-82,
-84,
-85,
-86,
-87,
-86,
-86,
-86,
-85,
-85,
-85,
-85,
-82,
-80,
-80,
-75,
-72,
-70,
-64,
-60,
-58,
-52,
-49,
-44,
-39,
-33,
-28,
-23,
-18,
-13,
-9,
-3,
3,
7,
13,
18,
23,
30,
34,
37,
42,
47,
50,
56,
59,
64,
67,
70,
73,
78,
79,
80,
82,
84,
87,
85,
87,
87,
86,
86,
85,
84,
84,
81,
78,
77,
74,
72,
69,
64,
60,
57,
53,
49,
44,
41,
35,
30,
24,
18,
16,
8,
3,
-2,
-6,
-12,
-18,
-23,
-28,
-33,
-38,
-43,
-48,
-52,
-55,
-59,
-65,
-68,
-70,
-75,
-77,
-79,
-81,
-83,
-86,
-86,
-87,
-86,
-85,
-87,
-87,
-86,
-85,
-84,
-85,
-82,
-79,
-77,
-73,
-70,
-66,
-63,
-57,
-53,
-50,
-45,
-41,
-34,
-30,
-25,
-21,
-16,
-10,
-5,
1,
5,
9,
17,
19,
26,
30,
36,
42,
44,
49,
53,
58,
62,
64,
67,
72,
75,
76,
78,
82,
84,
85,
85,
86,
87,
86,
87,
85,
83,
84,
82,
79,
78,
78,
72,
70,
66,
61,
59,
55,
50,
46,
42,
36,
