# C1    C2   C3     C4      T
656.00 29.00 0.00 0.00 1023.00
656.00 29.00 0.00 0.00 1023.00
655.00 29.00 0.00 0.00 1023.00
655.00 29.00 0.00 0.00 1023.00
656.00 29.00 0.00 0.00 1023.00
656.00 29.00 0.00 0.00 1023.00
656.00 29.00 0.00 0.00 1023.00
656.00 29.00 0.00 0.00 1023.00
657.00 29.00 0.00 0.00 1023.00
658.00 29.00 0.00 0.00 1023.00
658.00 29.00 0.00 0.00 1023.00
658.00 29.00 0.00 0.00 1023.00
657.00 29.00 0.00 0.00 1023.00
657.00 30.00 0.00 0.00 1023.00
657.00 29.00 0.00 0.00 1023.00
657.00 29.00 0.00 0.00 1023.00
657.00 29.00 0.00 0.00 1023.00
657.00 29.00 0.00 0.00 1023.00
658.00 29.00 0.00 0.00 1023.00
658.00 29.00 0.00 0.00 1023.00
657.00 29.00 0.00 0.00 1023.00
659.00 29.00 0.00 0.00 1023.00
659.00 29.00 0.00 0.00 1023.00
659.00 29.00 0.00 0.00 1023.00
660.00 30.00 0.00 0.00 1023.00
660.00 30.00 0.00 0.00 1023.00
660.00 29.00 0.00 0.00 1023.00
660.00 30.00 0.00 0.00 1023.00
660.00 29.00 0.00 0.00 1023.00
659.00 29.00 0.00 0.00 1023.00
659.00 29.00 0.00 0.00 1023.00
660.00 30.00 0.00 0.00 1023.00
660.00 29.00 0.00 0.00 1023.00
659.00 29.00 0.00 0.00 1023.00
660.00 29.00 0.00 0.00 1023.00
659.00 29.00 0.00 0.00 1023.00
659.00 30.00 0.00 0.00 1023.00
659.00 29.00 0.00 0.00 1023.00
659.00 29.00 0.00 0.00 1023.00
657.00 29.00 0.00 0.00 1023.00
657.00 29.00 0.00 0.00 1023.00
658.00 29.00 0.00 0.00 1023.00
656.00 30.00 0.00 0.00 1023.00
658.00 29.00 0.00 0.00 1023.00
658.00 29.00 0.00 0.00 1023.00
658.00 29.00 0.00 0.00 1023.00
658.00 29.00 0.00 0.00 1023.00
657.00 29.00 0.00 0.00 1023.00
657.00 30.00 0.00 0.00 1023.00
656.00 29.00 0.00 0.00 1023.00
656.00 30.00 0.00 0.00 1023.00
656.00 30.00 0.00 0.00 1023.00
656.00 29.00 0.00 0.00 1023.00
656.00 29.00 0.00 0.00 1023.00
655.00 29.00 0.00 0.00 1023.00
655.00 29.00 0.00 0.00 1023.00
654.00 29.00 0.00 0.00 1023.00
654.00 29.00 0.00 0.00 1023.00
655.00 30.00 0.00 0.00 1023.00
654.00 29.00 0.00 0.00 1023.00
655.00 29.00 0.00 0.00 1023.00
654.00 29.00 0.00 0.00 1023.00
656.00 29.00 0.00 0.00 1023.00
655.00 29.00 0.00 0.00 1023.00
655.00 29.00 0.00 0.00 1023.00
656.00 29.00 0.00 0.00 1023.00
657.00 29.00 0.00 0.00 1023.00
656.00 29.00 0.00 0.00 1023.00
657.00 29.00 0.00 0.00 1023.00
656.00 29.00 0.00 0.00 1023.00
655.00 29.00 0.00 0.00 1023.00
656.00 29.00 0.00 0.00 1023.00
655.00 29.00 0.00 0.00 1023.00
655.00 29.00 0.00 0.00 1023.00
655.00 30.00 0.00 0.00 1023.00
655.00 29.00 0.00 0.00 1023.00
655.00 29.00 0.00 0.00 1023.00
656.00 29.00 0.00 0.00 1023.00
