# C1    C2   C3     C4      T
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 16.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
413.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 16.00 0.00 0.00 1023.00
412.00 16.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
411.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
411.00 17.00 0.00 0.00 1023.00
411.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
411.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
411.00 17.00 0.00 0.00 1023.00
411.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 16.00 0.00 0.00 1023.00
411.00 16.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
411.00 17.00 0.00 0.00 1023.00
412.00 16.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
411.00 17.00 0.00 0.00 1023.00
411.00 17.00 0.00 0.00 1023.00
411.00 17.00 0.00 0.00 1023.00
411.00 17.00 0.00 0.00 1023.00
411.00 16.00 0.00 0.00 1023.00
411.00 16.00 0.00 0.00 1023.00
412.00 16.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
411.00 17.00 0.00 0.00 1023.00
411.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
411.00 16.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
412.00 17.00 0.00 0.00 1023.00
411.00 17.00 0.00 0.00 1023.00
412.00 16.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
0.00 0.00 0.00 0.00 1023.00
256.00 8.00 0.00 2.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
258.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
258.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
258.00 8.00 0.00 0.00 1023.00
258.00 8.00 0.00 0.00 1023.00
258.00 8.00 0.00 0.00 1023.00
258.00 8.00 0.00 0.00 1023.00
258.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
258.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
258.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
257.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
256.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
255.00 8.00 0.00 0.00 1023.00
254.00 8.00 0.00 0.00 1023.00
254.00 8.00 0.00 0.00 1023.00
254.00 8.00 0.00 0.00 1023.00
254.00 8.00 0.00 0.00 1023.00
254.00 8.00 0.00 0.00 1023.00
253.00 8.00 0.00 0.00 1023.00
254.00 8.00 0.00 0.00 1023.00
254.00 8.00 0.00 0.00 1023.00
254.00 7.00 0.00 0.00 1023.00
254.00 8.00 0.00 0.00 1023.00
254.00 8.00 0.00 0.00 1023.00
253.00 8.00 0.00 0.00 1023.00
253.00 8.00 0.00 0.00 1023.00
253.00 8.00 0.00 0.00 1023.00
253.00 8.00 0.00 0.00 1023.00
253.00 8.00 0.00 0.00 1023.00
253.00 8.00 0.00 0.00 1023.00
253.00 8.00 0.00 0.00 1023.00
252.00 8.00 0.00 0.00 1023.00
252.00 8.00 0.00 0.00 1023.00
252.00 8.00 0.00 0.00 1023.00
252.00 8.00 0.00 0.00 1023.00
252.00 8.00 0.00 0.00 1023.00
251.00 8.00 0.00 0.00 1023.00
251.00 9.00 0.00 0.00 1023.00
252.00 8.00 0.00 0.00 1023.00
252.00 8.00 0.00 0.00 1023.00
252.00 8.00 0.00 0.00 1023.00
251.00 8.00 0.00 0.00 1023.00
251.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
248.00 7.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 7.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 7.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
249.00 7.00 0.00 0.00 1023.00
249.00 8.00 0.00 0.00 1023.00
