# C1    C2   C3     C4      T
85.00 0.00 0.00 0.00 1023.00
85.00 0.00 0.00 0.00 1023.00
85.00 0.00 0.00 0.00 1023.00
85.00 0.00 0.00 0.00 1023.00
85.00 0.00 0.00 0.00 1023.00
85.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
85.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
85.00 0.00 0.00 0.00 1023.00
85.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
85.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
85.00 0.00 0.00 0.00 1023.00
85.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
85.00 0.00 0.00 0.00 1023.00
85.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
85.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
87.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
85.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
87.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
85.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
86.00 0.00 0.00 0.00 1023.00
