# C1    C2   C3     C4      T
474.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
471.00 19.00 0.00 0.00 1023.00
470.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
470.00 20.00 0.00 0.00 1023.00
470.00 20.00 0.00 0.00 1023.00
470.00 20.00 0.00 0.00 1023.00
470.00 20.00 0.00 0.00 1023.00
469.00 20.00 0.00 0.00 1023.00
470.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
470.00 20.00 0.00 0.00 1023.00
470.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
470.00 20.00 0.00 0.00 1023.00
470.00 19.00 0.00 0.00 1023.00
470.00 19.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
470.00 20.00 0.00 0.00 1023.00
470.00 19.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
470.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
471.00 19.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
471.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
475.00 20.00 0.00 0.00 1023.00
474.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
473.00 21.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
473.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
472.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
476.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
476.00 20.00 0.00 0.00 1023.00
476.00 20.00 0.00 0.00 1023.00
476.00 20.00 0.00 0.00 1023.00
476.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
476.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
476.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
476.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
476.00 21.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
478.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
478.00 20.00 0.00 0.00 1023.00
478.00 20.00 0.00 0.00 1023.00
477.00 20.00 0.00 0.00 1023.00
478.00 20.00 0.00 0.00 1023.00
478.00 20.00 0.00 0.00 1023.00
478.00 20.00 0.00 0.00 1023.00
